"",001012,001022,001032,001042,001052,001062,001072,001082,001092,001102,001112,001122,001132,001142,001152,001162,001172,001182,001192,001202,001212,001222,001232,001242,001252,001262,001272,001282,001292,001302,001312,001322,001332,001342,001352,001362,001372,001382,001392,001402,001412,001422,001432,001442,001452,001462,001472,001482,001492,001502,001512,001522,001532,001542,001552,001562,001572,001582,001592
001012,0,59.7494773864746,26.343879699707,27.0185127258301,37.8945922851563,39.5979804992676,25.0998001098633,36.2215423583984,54.9363250732422,127.960929870605,83.7973709106445,66.1059722900391,48.3321838378906,43.8634262084961,60.8933486938477,49.2138175964355,39.3446311950684,50.6359558105469,159.46159362793,40.7185478210449,42.7083129882813,39.7492141723633,38.7298316955566,50.1597442626953,45.9565010070801,38.9615211486816,55.5337753295898,61.4654388427734,107.582527160645,226.296264648438,169.69384765625,78.5366134643555,145.203308105469,68.5857162475586,60.8933486938477,52.2685356140137,77.0064926147461,42.4264068603516,38.6781578063965,73.4574737548828,42.0951309204102,48.9897956848145,54.2033195495605,42.3792419433594,43.2666168212891,123.878974914551,78.1280975341797,149.398788452148,147.139389038086,164.602554321289,100.935623168945,48.2700729370117,238.071411132813,211.234466552734,80.274528503418,87.0402221679688,81.7067947387695,53.7401161193848,56.6568603515625
001022,59.7494773864746,0,52.3832015991211,55.4977493286133,54.8999099731445,58.4636650085449,56.2849884033203,53.0094337463379,67.7938079833984,133.985076904297,92.7361831665039,76.4983673095703,62.0483665466309,56.9034271240234,71.7077407836914,64.1872253417969,36.3042678833008,55.0817565917969,130.713424682617,58.7537231445313,56.7978858947754,53.7959098815918,52.211109161377,59.7829399108887,60.7453689575195,55.2086944580078,66.8580551147461,72.0832824707031,112.39217376709,226.812698364258,170.593078613281,88.011360168457,147.016998291016,78.0384521484375,72.7048797607422,65.6505889892578,86.3944473266602,58.1205635070801,55.5157623291016,80.9320678710938,57.8791847229004,54.5710563659668,67.2011871337891,58.0861434936523,58.736701965332,106.901824951172,82.474235534668,137.003646850586,121.276542663574,145.574722290039,100.448989868164,62.8967399597168,237.360488891602,209.107620239258,77.8074569702148,76.0657577514648,60.2494812011719,66.8281402587891,68.498176574707
001032,26.343879699707,52.3832015991211,0,38.9871788024902,39.5727195739746,43.1972236633301,40.2988815307617,36.359317779541,56.745044708252,129.027130126953,85.4166259765625,68.1468963623047,51.0881576538086,44.6542282104492,62.5299911499023,51.5751876831055,50.6557006835938,52.8204498291016,160.318435668945,47.2440490722656,48.1040534973145,43.0581016540527,42.1188812255859,52.8204498291016,48.8466987609863,42.3320198059082,57.3236427307129,62.8967399597168,108.848518371582,226.900863647461,170.499267578125,80.2620697021484,146.143768310547,67.4240341186523,63.1030883789063,53.0471496582031,80.7217407226563,44.2040710449219,42.9185256958008,72.869743347168,45.2327308654785,50.4579048156738,56.3560104370117,44.158805847168,44.4747123718262,126.17448425293,81.5720520019531,150.046661376953,146.996597290039,167.020950317383,102.98543548584,53.3291664123535,238.646179199219,211.882049560547,79.5864334106445,87.5100021362305,83.654052734375,56.2316627502441,58.4123268127441
001042,27.0185127258301,55.4977493286133,38.9871788024902,0,16.3095073699951,34.6121368408203,14.4222049713135,19.3390789031982,43.8178062438965,123.596115112305,76.967529296875,57.2013969421387,35.1852226257324,28.7402153015137,51.0881576538086,39.5474395751953,37.9736747741699,45.1884956359863,155.980773925781,28.6356430053711,26.9443874359131,21.9544982910156,20.0499382019043,37.6563415527344,31.8433666229248,20.4939022064209,44.5645599365234,51.7687149047852,102.352333068848,223.85710144043,166.427154541016,71.2039337158203,141.371856689453,60.0499801635742,51.0881576538086,40.4227676391602,71.2179718017578,26.4952831268311,21.6794834136963,65.5591354370117,25.9615097045898,39.9749908447266,42.8952217102051,26.4196891784668,27.8208560943604,121.028923034668,73.0889892578125,145.677719116211,143.359680175781,163.597061157227,96.0937042236328,39.3954315185547,235.754104614258,208.619277954102,73.1163482666016,80.4860229492188,75.802375793457,42.3083915710449,45.9565010070801
001052,37.8945922851563,54.8999099731445,39.5727195739746,16.3095073699951,0,36.6060104370117,20.3469905853271,14.2828569412231,40.6693992614746,122.51530456543,75.2196807861328,54.8269996643066,31.1769142150879,23.6643199920654,48.4148750305176,38.2883796691895,36.9864845275879,43.8178062438965,155.125762939453,25.9615097045898,26.907247543335,14.6969385147095,11.6619033813477,33.9411239624023,27.349588394165,12.4096736907959,41.4728813171387,49.1324729919434,101.044548034668,223.262176513672,165.626083374023,69.3108901977539,140.427917480469,57.7927322387695,48.4148750305176,36.9864845275879,70.3562393188477,20.8806133270264,14.2828569412231,63.4980316162109,20.1990089416504,38.1051177978516,39.6736679077148,20.7846088409424,22.538854598999,119.924980163574,71.2460556030273,144.761871337891,142.428924560547,162.78205871582,94.6995239257813,35.8608436584473,235.18928527832,207.980773925781,71.2741165161133,78.8162384033203,74.0270233154297,39.0384407043457,42.9651031494141
001062,39.5979804992676,58.4636650085449,43.1972236633301,34.6121368408203,36.6060104370117,0,32.4037017822266,34.4093017578125,54.717456817627,127.867118835449,83.654052734375,65.924201965332,48.0832595825195,43.5889892578125,60.6959648132324,31.4006366729736,37.3630828857422,27.349588394165,159.386322021484,32.2800254821777,25.9229621887207,39.4461669921875,38.4187469482422,49.9199371337891,45.694637298584,38.6522979736328,55.317268371582,61.2698936462402,107.470924377441,226.243225097656,169.623107910156,78.383674621582,145.120635986328,68.4105224609375,60.6959648132324,52.0384483337402,78.3964309692383,42.1426162719727,39.2937660217285,73.2939300537109,41.8090896606445,50.9116897583008,53.9814796447754,42.0951309204102,42.9883689880371,124.747741699219,79.4984283447266,149.318450927734,147.057815551758,165.692489624023,101.5283203125,49.9799957275391,238.021011352539,211.177642822266,80.1249008178711,86.9022445678711,82,53.5163536071777,56.4446640014648
001072,25.0998001098633,56.2849884033203,40.2988815307617,14.4222049713135,20.3469905853271,32.4037017822266,0,22.847318649292,45.3431358337402,124.145072937012,77.8460006713867,58.3780784606934,37.0675048828125,31.0161247253418,52.4022903442383,37.8945922851563,34.5543060302734,44.5645599365234,156.416107177734,26.608268737793,27.2396774291992,24.8596057891846,23.1948261260986,39.4208068847656,33.9116516113281,23.5796527862549,46.0651702880859,53.0659980773926,103.01456451416,224.160659790039,166.835250854492,72.1526184082031,141.852035522461,61.1718902587891,52.4022903442383,42.0713691711426,72.1664733886719,28.9482288360596,24.6170673370361,66.5882873535156,28.4604988098145,41.5451545715332,44.452220916748,28.8790588378906,30.1662063598633,120.929733276367,73.3621139526367,146.143768310547,143.833236694336,162.837341308594,96.7987594604492,39.4968338012695,236.042373657227,208.944961547852,74.04052734375,81.3264999389648,76.0657577514648,43.8862152099609,47.4130783081055
001082,36.2215423583984,53.0094337463379,36.359317779541,19.3390789031982,14.2828569412231,34.4093017578125,22.847318649292,0,43.1045227050781,123.34504699707,76.5636978149414,56.6568603515625,34.2928581237793,22.8910465240479,50.4777183532715,39.9749908447266,38.8329772949219,44.4971923828125,154.880599975586,29.6310653686523,27.1293201446533,20.4939022064209,18.4390888214111,36.8239059448242,30.8544979095459,18.9208869934082,43.8634262084961,51.1663970947266,102.049011230469,223.718566894531,166.240783691406,70.7672271728516,141.152404785156,58.5149536132813,50.4777183532715,39.6484565734863,70.3278045654297,25.2982215881348,20.1990089416504,63.8435592651367,24.7386341094971,37.2021522521973,42.1663360595703,25.2190399169922,26.68332862854,120.772514343262,72.6636047363281,145.051712036133,143.143280029297,163.407470703125,95.7705612182617,38.6005172729492,235.622573852539,208.470626831055,72.6911239624023,80.0999374389648,75.3923110961914,41.5692176818848,43.9317665100098
001092,54.9363250732422,67.7938079833984,56.745044708252,43.8178062438965,40.6693992614746,54.717456817627,45.3431358337402,43.1045227050781,0,112,81.2403869628906,65.7571258544922,40.2740592956543,44.158805847168,54.4977073669434,55.2086944580078,54.3139038085938,59.1777000427246,158.056945800781,47.4973678588867,48.0208282470703,38.2361068725586,41.4487648010254,49.5378646850586,48.2700729370117,41.6653327941895,56.8330879211426,62.4499816894531,101.50862121582,197.484176635742,150.472595214844,78.7019729614258,126.846366882324,67.0074615478516,62.3698654174805,52.5166625976563,80.3741226196289,43.5660400390625,42.2610931396484,72.1526184082031,44.6094169616699,55.0817565917969,34.5832328796387,43.5201110839844,43.8406219482422,126.348724365234,79.6868896484375,139.463256835938,137.796951293945,166.252822875977,101.183006286621,53.5537109375,212.216873168945,192.701843261719,80.8826293945313,87.3727645874023,82.5953979492188,55.7314987182617,52.8772163391113
001102,127.960929870605,133.985076904297,129.027130126953,123.596115112305,122.51530456543,127.867118835449,124.145072937012,123.34504699707,112,0,116.309928894043,125.075973510742,125.944435119629,124.490966796875,126.641227722168,128.078094482422,127.694946289063,129.838363647461,192.379837036133,124.94799041748,125.147911071777,112.507774353027,122.776222229004,114.236595153809,124.088676452637,122.849502563477,129.065872192383,131.726989746094,139.010787963867,194.03092956543,156.837493896484,121.630584716797,73.4982986450195,135.196151733398,126.846366882324,127.365615844727,139.484771728516,123.99193572998,123.052833557129,136.916030883789,119.339851379395,128.0234375,113.066352844238,123.975807189941,124.281936645508,170.950286865234,125.147911071777,189.457122802734,175.658767700195,189.64176940918,127.428413391113,126.17448425293,220.281631469727,138.036224365234,141.484985351563,145.430389404297,142.891571044922,127.929664611816,129.135589599609
